#Nbpts	#Mean	#Var	#Min	#Max	#VOID	#VOID	#NbPtsets	#VOID
170	0.0032853225	3.6056180916666653e-9	0.00323258	0.00336477	0	0	4	0
171	0.0032935325	3.611428916666671e-10	0.00326555	0.00330798	0	0	4	0
172	0.00324048	1.675600866666666e-9	0.00320507	0.00329898	0	0	4	0
173	0.0032532324999999997	1.0623264916666648e-9	0.00320828	0.00328498	0	0	4	0
174	0.0032199225000000002	3.3278689166666553e-10	0.00319593	0.00323953	0	0	4	0
175	0.0032618549999999997	2.5121641000000043e-9	0.00322415	0.00333155	0	0	4	0
176	0.00320211	1.5179006666666784e-10	0.00319242	0.00321978	0	0	4	0
177	0.00315889	1.9020193333333305e-10	0.0031433	0.00317667	0	0	4	0
178	0.0031401800000000002	2.1906134666666657e-9	0.00308363	0.00319309	0	0	4	0
179	0.0031416925	1.339692916666691e-10	0.00313102	0.00315815	0	0	4	0
180	0.0031002075	1.3093929583333234e-9	0.00304978	0.00313475	0	0	4	0
181	0.003101145	8.854646999999989e-10	0.00305725	0.00312319	0	0	4	0
182	0.0030746775000000002	5.96734250000005e-11	0.00306493	0.00308383	0	0	4	0
183	0.0030412625	2.7392422500000235e-10	0.00301893	0.00305811	0	0	4	0
184	0.0030337100000000002	7.490738666666652e-10	0.00300329	0.00306743	0	0	4	0
185	0.0030515275	1.0287146249999982e-9	0.0030073	0.00307846	0	0	4	0
186	0.00300753	3.336983866666679e-9	0.00295386	0.00307718	0	0	4	0
187	0.0029942325	1.21766409166667e-9	0.00294378	0.00302006	0	0	4	0
188	0.002958085	2.4862834999999997e-9	0.0029285	0.00303242	0	0	4	0
189	0.0029483075	5.4789224999998123e-11	0.002942	0.00295753	0	0	4	0
190	0.002930865	3.2555796666666837e-10	0.0029067	0.0029502	0	0	4	0
191	0.0029155300000000004	2.221752666666635e-10	0.00289891	0.00293495	0	0	4	0
192	0.0029051025000000003	7.166024249999972e-10	0.00288358	0.00294174	0	0	4	0
193	0.0029855174999999998	1.4614656916666618e-9	0.00294369	0.00303464	0	0	4	0
194	0.002912465	3.4514203333332963e-10	0.00289209	0.00293052	0	0	4	0
195	0.0028750575	1.7217780916666655e-9	0.00281971	0.0029178	0	0	4	0
196	0.0028903175	1.1619509583333339e-9	0.00285864	0.0029286	0	0	4	0
197	0.0028639299999999998	3.269625999999982e-10	0.00285183	0.00289078	0	0	4	0
198	0.0028552300000000003	1.9529788666666674e-9	0.00281	0.00291216	0	0	4	0
199	0.00287185	4.0883259999999935e-10	0.00285138	0.00289123	0	0	4	0
200	0.002840185	7.184329666666605e-10	0.00281209	0.00287626	0	0	4	0
201	0.002830485	2.3178964333333324e-9	0.00277393	0.00288371	0	0	4	0
202	0.0027970925	7.192105583333349e-10	0.00276291	0.00282453	0	0	4	0
203	0.00277872	8.59981666666662e-10	0.00276065	0.00282243	0	0	4	0
204	0.0027902350000000003	1.4793405666666652e-9	0.00275056	0.0028428	0	0	4	0
205	0.0027806	3.5925313333332953e-10	0.00276309	0.00279958	0	0	4	0
206	0.0027317775	7.149829583333335e-10	0.00270826	0.0027677	0	0	4	0
207	0.0027570200000000002	2.516604666666642e-10	0.00274527	0.00278044	0	0	4	0
208	0.00274754	3.1843632666666535e-9	0.00268312	0.00281301	0	0	4	0
209	0.00271564	5.511340000000043e-10	0.00270023	0.00275045	0	0	4	0
210	0.002676	7.800237999999994e-10	0.00264473	0.00270258	0	0	4	0
211	0.0026692449999999998	1.0486324333333331e-9	0.00262079	0.00268794	0	0	4	0
212	0.0026358375	1.1291956250000013e-9	0.00259194	0.00267013	0	0	4	0
213	0.00264113	4.425274000000042e-10	0.00262319	0.00267144	0	0	4	0
214	0.00259944	8.492978666666605e-10	0.00255906	0.00262832	0	0	4	0
215	0.0025810175000000003	5.80253291666664e-10	0.00254937	0.00260051	0	0	4	0
216	0.002579485	8.980327000000041e-10	0.00255492	0.00262134	0	0	4	0
217	0.00256539	1.1804568666666675e-9	0.00252219	0.00260418	0	0	4	0
218	0.0025566075	2.6969895833333377e-10	0.00253724	0.00257113	0	0	4	0
219	0.0025965525	8.084866916666672e-10	0.00256455	0.00263356	0	0	4	0
220	0.00254582	6.6549873333333e-10	0.00251583	0.00256813	0	0	4	0
221	0.0025822075	1.1605799583333297e-9	0.00253184	0.00260583	0	0	4	0
222	0.0025295225	3.7924322500000204e-10	0.00250858	0.00255085	0	0	4	0
223	0.002502405	3.3427590333333354e-9	0.00246659	0.00258881	0	0	4	0
224	0.0024953575	5.412087583333317e-10	0.00246663	0.00251711	0	0	4	0
225	0.002474025	6.227750000000152e-11	0.00246622	0.00248488	0	0	4	0
226	0.0024776125	2.046943291666672e-9	0.00243602	0.00252736	0	0	4	0
227	0.0024694775	9.32759291666673e-10	0.00243488	0.00250911	0	0	4	0
228	0.0024341899999999997	1.2152576666666714e-9	0.00238962	0.00246751	0	0	4	0
229	0.0024586225000000003	2.139910916666653e-10	0.00243808	0.00246958	0	0	4	0
230	0.0024520225	6.384314916666684e-10	0.00242708	0.00248335	0	0	4	0
231	0.002416255	3.8778356666666935e-10	0.00240362	0.00244552	0	0	4	0
232	0.0024245325	2.1083602500000162e-10	0.00240333	0.00243602	0	0	4	0
233	0.0024066599999999997	6.910217999999936e-10	0.00236758	0.00242437	0	0	4	0
234	0.0024008824999999998	4.872776916666653e-10	0.00236883	0.00241907	0	0	4	0
235	0.002416235	2.865030000000075e-11	0.0024107	0.00242192	0	0	4	0
236	0.0023770275	4.31461825e-10	0.00235345	0.00240024	0	0	4	0
237	0.002365945	2.986304333333308e-10	0.00234057	0.00237857	0	0	4	0
238	0.0023628449999999997	6.686097000000013e-10	0.00233921	0.00239661	0	0	4	0
239	0.0023657375	9.006174916666614e-10	0.00233554	0.00240707	0	0	4	0
240	0.0023414175	1.115784091666667e-9	0.00230971	0.00238251	0	0	4	0
241	0.00234232	8.64380666666647e-11	0.00233197	0.00235098	0	0	4	0
242	0.00231165	1.5161180000000084e-10	0.0023009	0.00232907	0	0	4	0
243	0.0023140575	2.407637583333336e-10	0.00229226	0.00232673	0	0	4	0
244	0.002351665	9.71600299999994e-10	0.00231356	0.00238991	0	0	4	0
245	0.0023047175	1.1774235833333184e-10	0.00229413	0.00231703	0	0	4	0
246	0.0023488325	2.2675129166666877e-10	0.00233375	0.00236964	0	0	4	0
247	0.0023251925	6.046840249999985e-10	0.00230357	0.00236032	0	0	4	0
248	0.0023296725000000003	1.4658800249999892e-9	0.00228192	0.00237567	0	0	4	0
249	0.002329795	3.9359476666666974e-10	0.00230787	0.00235597	0	0	4	0
250	0.0023312750000000003	4.583515666666643e-10	0.00231655	0.00236309	0	0	4	0
251	0.0023280725	5.623960916666632e-10	0.00230456	0.00235843	0	0	4	0
252	0.002325535	7.030413666666612e-10	0.00230014	0.00236261	0	0	4	0
253	0.00231972	8.32362600000003e-10	0.00227736	0.00233949	0	0	4	0
254	0.00232566	4.661333999999959e-10	0.0022997	0.00235085	0	0	4	0
255	0.00229879	6.62418733333337e-10	0.00226809	0.00233108	0	0	4	0
256	0.0023045275	1.1459000916666555e-9	0.00227068	0.00234545	0	0	4	0
257	0.002292235	7.788961666666682e-10	0.00227752	0.00233409	0	0	4	0
258	0.00229575	1.7038280666666733e-9	0.00225291	0.00233326	0	0	4	0
259	0.00228465	2.524600666666664e-10	0.00226601	0.00230406	0	0	4	0
260	0.00228174	4.919766666666675e-10	0.00226181	0.00230445	0	0	4	0
261	0.00226807	1.1854882000000023e-9	0.00223694	0.00231691	0	0	4	0
262	0.0022798775	1.9217789166666516e-10	0.00226514	0.00229731	0	0	4	0
263	0.00227196	2.2619331999999976e-9	0.00223339	0.00233403	0	0	4	0
264	0.0022540900000000003	2.0735391333333364e-9	0.00220158	0.00231242	0	0	4	0
265	0.002267795	4.1659990000000063e-10	0.0022444	0.00229171	0	0	4	0
266	0.00225471	1.01290746666667e-9	0.00223005	0.00229947	0	0	4	0
267	0.002246835	3.199376333333351e-10	0.00222992	0.00226795	0	0	4	0
268	0.002251425	1.5136761666666635e-9	0.00221727	0.00228681	0	0	4	0
269	0.0022203049999999997	4.956059666666653e-10	0.00219628	0.0022499	0	0	4	0
270	0.00224436	8.275031333333431e-10	0.00220531	0.00226907	0	0	4	0
271	0.0022314525	4.289691666666408e-12	0.00222928	0.00223412	0	0	4	0
272	0.00217638	1.3997692666666663e-9	0.00213701	0.00222501	0	0	4	0
273	0.0021839575	1.2073515833333267e-10	0.00216761	0.00219114	0	0	4	0
274	0.0021769425	8.911574916666662e-10	0.00215133	0.0022155	0	0	4	0
275	0.002207125	3.69889900000004e-10	0.0021901	0.00222759	0	0	4	0
276	0.0021877449999999996	1.1973236666666572e-10	0.00217555	0.00219973	0	0	4	0
277	0.0021811025	8.963603583333341e-10	0.00213685	0.00220299	0	0	4	0
278	0.0021489	1.8760546666666791e-10	0.00213345	0.00216607	0	0	4	0
279	0.0021378225	1.5639361583333412e-9	0.0020876	0.00217868	0	0	4	0
280	0.00213479	2.3200280000000005e-9	0.00208785	0.00220067	0	0	4	0
281	0.0021420475	5.461460249999976e-10	0.00210951	0.0021645	0	0	4	0
282	0.0021041975	1.9600065583333367e-9	0.00207189	0.00216964	0	0	4	0
283	0.002116185	5.880536333333355e-10	0.00209474	0.0021437	0	0	4	0
284	0.002169695	1.3411425666666657e-9	0.00212601	0.00220136	0	0	4	0
285	0.002133185	4.728539666666692e-10	0.002113	0.00215942	0	0	4	0
286	0.0021581025	9.865704916666692e-10	0.00211969	0.00219591	0	0	4	0
287	0.00209983	2.4596580000000014e-10	0.00209044	0.0021232	0	0	4	0
288	0.0021147625	6.334749166666632e-11	0.00210742	0.00212584	0	0	4	0
289	0.002111895	7.614922999999992e-10	0.00208458	0.00214979	0	0	4	0
290	0.0020997475	1.6727470916666623e-9	0.00206625	0.00215791	0	0	4	0
291	0.00209714	8.988126666666847e-11	0.0020891	0.00210952	0	0	4	0
292	0.0020799	2.209272000000023e-10	0.00206172	0.00209418	0	0	4	0
293	0.0020768125	4.962348249999976e-10	0.00204359	0.00209015	0	0	4	0
294	0.002056585	2.09645766666669e-10	0.00203974	0.00207127	0	0	4	0
295	0.002060525	2.0603936666666624e-10	0.00203975	0.00207197	0	0	4	0
296	0.0020565375000000004	1.4898496916666718e-9	0.00202006	0.00210951	0	0	4	0
297	0.0020399025	6.432906250000029e-10	0.00200251	0.00205633	0	0	4	0
298	0.0020225975	5.756715833333322e-11	0.00201579	0.00203026	0	0	4	0
299	0.0020413625	6.432356916666692e-10	0.00201395	0.00207535	0	0	4	0
300	0.0019966675000000003	7.549044916666639e-10	0.00196982	0.0020323	0	0	4	0
301	0.00199235	4.718054000000003e-10	0.00197364	0.00201719	0	0	4	0
302	0.00199787	5.308969999999983e-10	0.00197665	0.00203063	0	0	4	0
303	0.0019886124999999996	7.729112249999996e-10	0.00196065	0.00202105	0	0	4	0
304	0.0019908625	4.043493583333336e-10	0.00196524	0.00200706	0	0	4	0
305	0.001978505	1.0289816666666534e-10	0.00196727	0.00199	0	0	4	0
306	0.0019892875	7.116509166666651e-11	0.00198153	0.0020008	0	0	4	0
307	0.0019538050000000003	2.692595666666636e-10	0.00193898	0.00197002	0	0	4	0
308	0.0019814675000000004	3.890926916666645e-10	0.00195427	0.00200103	0	0	4	0
309	0.001957395	9.060324333333315e-10	0.00192221	0.00199324	0	0	4	0
310	0.0019502725	2.0946235833333062e-10	0.00193277	0.00196236	0	0	4	0
311	0.0019299500000000002	2.4834206666666677e-10	0.00191005	0.00194835	0	0	4	0
312	0.001934295	4.0062169999999957e-10	0.00191585	0.00196175	0	0	4	0
313	0.0019449525000000002	2.446606916666678e-10	0.00193165	0.00196749	0	0	4	0
314	0.001913075	6.040089666666693e-10	0.0018895	0.00193748	0	0	4	0
315	0.00192567	3.2287566666666807e-10	0.0019077	0.00194913	0	0	4	0
316	0.0019286875	8.874009166666721e-11	0.00191873	0.001938	0	0	4	0
317	0.0019158475	8.799820916666681e-10	0.00189263	0.00195538	0	0	4	0
318	0.0018706575000000001	3.8008289166666517e-10	0.00184339	0.00188904	0	0	4	0
319	0.0019065050000000002	3.330349666666676e-10	0.00189185	0.00193234	0	0	4	0
320	0.0018889525000000001	1.4634664250000037e-9	0.00184904	0.00193727	0	0	4	0
321	0.001877115	6.360603000000001e-10	0.00184331	0.00190224	0	0	4	0
322	0.0018685199999999998	2.2978893333333322e-10	0.00185357	0.00188935	0	0	4	0
323	0.0018612474999999999	2.5651002500000184e-10	0.00184415	0.00187549	0	0	4	0
324	0.001865715	6.053083000000003e-10	0.00183931	0.0018921	0	0	4	0
325	0.0018406075	9.274222916666654e-10	0.00180445	0.00187898	0	0	4	0
326	0.0018410800000000001	4.808277999999991e-10	0.00181501	0.00186438	0	0	4	0
327	0.001846355	2.1264856666666825e-10	0.0018268	0.00186099	0	0	4	0
328	0.0018369175	3.648756249999999e-10	0.00182004	0.00185722	0	0	4	0
329	0.001857215	1.8441056666666517e-10	0.00183733	0.0018678	0	0	4	0
330	0.0018445775	6.242438916666661e-10	0.00182774	0.00188142	0	0	4	0
331	0.001837715	2.073426566666667e-9	0.00178729	0.00189138	0	0	4	0
332	0.0018261174999999999	1.5165491666667115e-11	0.00182348	0.00183189	0	0	4	0
333	0.00182338	3.583367333333356e-10	0.00180099	0.0018473	0	0	4	0
334	0.0018303125	7.41887891666667e-10	0.00179083	0.00185123	0	0	4	0
335	0.0018407200000000001	2.449520666666662e-10	0.00182525	0.00186246	0	0	4	0
336	0.0018699025	4.3306735833333406e-10	0.00184413	0.0018879	0	0	4	0
337	0.0018398899999999998	3.598418666666666e-10	0.00182015	0.00186385	0	0	4	0
338	0.0018157775	1.3282549166666728e-10	0.00180204	0.0018262	0	0	4	0
339	0.0017865525	6.779896249999988e-10	0.00175435	0.00181231	0	0	4	0
340	0.0018215325	1.1326670249999992e-9	0.00179101	0.00186802	0	0	4	0
341	0.001799685	1.6065766666666526e-11	0.00179594	0.00180456	0	0	4	0
